group_name	nce	contrast_angle
Unmodified	32.666779	0.858169
Unmodified	32.881185	0.836898
Unmodified	34.602004	0.885913
Unmodified	32.485875	0.910769
mixed	34.999999	0.410520
Phospho	32.021710	0.824487
Unmodified	32.986981	0.709609
Unmodified	34.999999	0.489817
mixed	31.661701	0.923641
Unmodified	34.999999	0.843687
Unmodified	34.077975	0.746874
Unmodified	34.999999	0.741112
Unmodified	31.389335	0.648871
Unmodified	34.999999	0.757042
GlyGly (Ub)	31.784788	0.923472
Oxidation	34.514868	0.725459
Unmodified	32.001406	0.922533
Unmodified	32.108954	0.951746
Unmodified	32.666779	0.907184
Unmodified	31.059414	0.886572
Oxidation	31.236371	0.706471
Unmodified	34.999999	0.886109
Oxidation	34.077975	0.879258
Phospho	34.999999	0.739842
Unmodified	32.721904	0.923124
Unmodified	31.729886	0.750838
TMT6plex	34.999999	0.776896
Unmodified	32.500419	0.812224
Unmodified	34.999999	0.613989
Unmodified	34.999999	0.836671
Oxidation	33.662379	0.850009
Oxidation	31.393570	0.815683
Phospho	32.314736	0.899416
TMT6plex	34.469441	0.659680
Unmodified	32.869509	0.715917
Oxidation	30.583364	0.589707
TMT6plex	32.376853	0.967170
mixed	32.587057	0.789195
Unmodified	30.052635	0.693048
Unmodified	31.942278	0.834442
TMT6plex	34.999999	0.682886
TMT6plex	31.367651	0.798975
Phospho	22.929372	0.824767
TMT6plex	33.330312	0.787241
Unmodified	30.445594	0.636941
mixed	32.636636	0.905516
Unmodified	32.483149	0.660471
Unmodified	31.801346	0.806282
TMT6plex	34.999999	0.516452
Oxidation	31.459367	0.884686
Acetyl	29.175201	0.897965
Unmodified	32.699102	0.826023
mixed	33.300209	0.757506
TMT6plex	37.732273	0.933884
Oxidation	34.999999	0.777364
mixed	34.320566	0.793467
Oxidation	34.999999	0.838166
TMT6plex	34.999999	0.909679
Unmodified	32.996657	0.863146
TMT6plex	41.761190	0.861960
Oxidation	32.699102	0.875858
Unmodified	31.707072	0.878081
Acetyl	34.999999	0.601412
Unmodified	30.677721	0.935664
Unmodified	32.727212	0.852672
Unmodified	34.999999	0.789611
Unmodified	31.940350	0.913208
TMT6plex	32.764733	0.927538
Unmodified	34.999999	0.904239
TMT6plex	32.187423	0.888131
Unmodified	32.968357	0.859584
Unmodified	34.999999	0.893563
TMT6plex	34.999999	0.932622
Oxidation	34.999999	0.921541
Unmodified	34.999999	0.850574
TMT6plex	34.999999	0.922847
Unmodified	31.917456	0.719997
TMT6plex	34.999999	0.579643
Unmodified	34.999999	0.908190
mixed	31.237587	0.572296
Oxidation	31.872100	0.718076
Unmodified	33.107874	0.219780
TMT6plex	33.467978	0.645745
Phospho	31.780523	0.780290
Unmodified	34.999999	0.951057
Unmodified	34.999999	0.227675
Oxidation	32.514527	0.786059
Oxidation	34.999999	0.723508
Unmodified	34.999999	0.597567
TMT6plex	34.947512	0.799534
Acetyl	32.521787	0.831497
TMT6plex	34.999999	0.778234
Unmodified	33.235177	0.763335
TMT6plex	34.999999	0.846282
Unmodified	34.999999	0.665353
Phospho	31.374502	0.369439
TMT6plex	34.999999	0.634110
Unmodified	31.597260	0.828571
Unmodified	34.999999	0.823499
mixed	30.540967	0.915705
Unmodified	31.474882	0.931440
Unmodified	33.163241	0.509385
Unmodified	31.311229	0.887814
Oxidation	33.348918	0.732589
Unmodified	34.999999	0.902935
TMT6plex	34.999999	0.699344
Unmodified	34.999999	0.781095
Unmodified	31.384656	0.749720
Unmodified	34.999999	0.751957
Unmodified	34.999999	0.697045
GlyGly (Ub)	32.241622	0.804408
TMT6plex	39.850122	0.741960
Unmodified	34.999999	0.920915
Unmodified	31.666517	0.974875
GlyGly (Ub)	34.999999	0.859926
Unmodified	31.641611	0.755552
TMT6plex	31.569788	0.509554
TMT6plex	31.456590	0.622113
Unmodified	34.999999	0.651134
Oxidation	32.886979	0.909184
mixed	32.766786	0.946325
TMT6plex	34.999999	0.859353
TMT6plex	31.597129	0.731621
Unmodified	32.102841	0.576868
TMT6plex	31.056711	0.862397
TMT6plex	34.999999	0.212420
Unmodified	34.999999	0.161016
Unmodified	34.192321	0.633448
Oxidation	34.999999	0.901282
Unmodified	34.999999	0.584141
Unmodified	32.507518	0.317833
TMT6plex	34.999999	0.733174
Unmodified	31.802055	0.929331
Unmodified	32.985619	0.909061
mixed	34.999999	0.368761
Unmodified	30.205429	0.771325
GlyGly (Ub)	34.999999	0.547930
TMT6plex	33.803070	0.684438
Unmodified	32.474640	0.951067
Unmodified	34.999999	0.981949
Unmodified	32.619911	0.733451
Unmodified	34.999999	0.954987
Unmodified	32.666901	0.780070
Oxidation	33.032280	0.843298
mixed	32.736978	0.921511
Phospho	34.999999	0.872013
Unmodified	32.442105	0.851253
TMT6plex	31.306836	0.855288
mixed	32.096893	0.913979
Unmodified	32.875040	0.605746
Unmodified	34.502813	0.847130
TMT6plex	34.999999	0.856183
Unmodified	30.784437	0.679050
mixed	33.663720	0.554382
TMT6plex	26.918957	0.849370
Unmodified	32.213673	0.918336
Acetyl	31.486002	0.926084
Unmodified	32.472065	0.830393
Unmodified	34.999999	0.960875
Unmodified	31.261197	0.867789
Unmodified	38.714412	0.783607
Unmodified	28.863978	0.915668
mixed	34.227812	0.400464
Unmodified	33.277309	0.802219
TMT6plex	34.999999	0.241712
TMT6plex	32.642686	0.699812
TMT6plex	40.280670	0.685026
Unmodified	32.441971	0.938573
Unmodified	32.648718	0.811463
Oxidation	31.702256	0.567433
Unmodified	34.965432	0.337902
GlyGly (Ub)	26.905882	0.625655
Unmodified	34.999999	0.591283
Unmodified	32.408795	0.960612
TMT6plex	31.740096	0.863805
TMT6plex	34.999999	0.422541
TMT6plex	34.999999	0.782972
Unmodified	31.301215	0.870762
Oxidation	31.190959	0.661570
Unmodified	34.999999	0.941775
Unmodified	32.648718	0.977803
GlyGly (Ub)	34.999999	0.740004
Unmodified	34.999999	0.568905
TMT6plex	32.574564	0.921262
TMT6plex	34.126613	0.777036
TMT6plex	33.242944	0.896177
Unmodified	34.999999	0.750629
TMT6plex	32.416716	0.856356
mixed	34.999999	0.720572
GlyGly (Ub)	31.906873	0.920801
Unmodified	32.673031	0.877832
mixed	34.999999	0.409939
Unmodified	33.120447	0.817838
mixed	34.999999	0.422774
Unmodified	34.999999	0.809851
GlyGly (Ub)	34.999999	0.914985
Unmodified	31.929603	0.895296
Unmodified	31.457537	0.855245
TMT6plex	37.542790	0.423064
TMT6plex	32.542792	0.888143
mixed	34.999999	0.839396
Unmodified	31.802055	0.745520
Unmodified	31.814748	0.865959
Unmodified	34.999999	0.729286
Unmodified	31.927589	0.875630
TMT6plex	34.999999	0.333355
Unmodified	32.375705	0.879731
Unmodified	32.751456	0.908693
Acetyl	33.404031	0.648850
TMT6plex	34.999999	0.553567
GlyGly (Ub)	32.545260	0.821071
TMT6plex	34.999999	0.811939
Unmodified	34.999999	0.939340
Unmodified	34.999999	0.907813
Unmodified	34.999999	0.301585
mixed	34.999999	0.036068
TMT6plex	40.022039	0.864693
Unmodified	34.999999	0.865445
Oxidation	34.999999	0.917207
TMT6plex	31.510070	0.715344
Phospho	34.999999	0.454091
TMT6plex	34.999999	0.951532
Unmodified	34.171340	0.759886
Oxidation	31.041539	0.676744
Unmodified	31.943485	0.898305
Unmodified	34.999999	0.928293
Oxidation	34.999999	0.798536
Unmodified	34.999999	0.589150
Unmodified	32.648718	0.908225
Unmodified	34.999999	0.888157
Unmodified	31.325924	0.723794
TMT6plex	32.370779	0.884887
Unmodified	24.786599	0.785418
Unmodified	32.242545	0.633823
TMT6plex	31.367651	0.900718
Unmodified	34.999999	0.892609
Unmodified	31.769958	0.939616
TMT6plex	33.895090	0.679101
Unmodified	34.999999	0.826885
Unmodified	32.648718	0.965887
TMT6plex	34.999999	0.799240
Unmodified	34.999999	0.706607
TMT6plex	34.999999	0.753694
Oxidation	27.395955	0.906493
Unmodified	34.999999	0.753007
Unmodified	32.823232	0.859331
Phospho	31.920075	0.849688
mixed	34.999999	0.951992
Unmodified	34.999999	0.534614
Unmodified	34.999999	0.865257
TMT6plex	34.999999	0.431289
Oxidation	32.297459	0.695806
Unmodified	34.999999	0.883018
Unmodified	33.072484	0.390882
Oxidation	32.141382	0.890699
Unmodified	34.999999	0.928941
Unmodified	34.999999	0.971582
Unmodified	33.997020	0.899342
Unmodified	31.943485	0.890693
Unmodified	34.999999	0.516946
Unmodified	34.999999	0.671266
TMT6plex	28.389493	0.553788
Unmodified	32.333964	0.901314
TMT6plex	34.999999	0.608935
Unmodified	32.751456	0.901423
mixed	32.276890	0.472787
Unmodified	32.051176	0.937701
Unmodified	34.999999	0.948319
Oxidation	31.666517	0.714087
TMT6plex	32.487562	0.842659
Oxidation	32.125983	0.768485
Oxidation	34.999999	0.767850
TMT6plex	34.999999	0.944579
Unmodified	30.585298	0.843621
Unmodified	31.665486	0.954946
TMT6plex	34.999999	0.500877
TMT6plex	32.309002	0.763369
TMT6plex	33.530965	0.906133
Unmodified	32.330304	0.886395
TMT6plex	34.999999	0.866777
Oxidation	31.601176	0.835202
GlyGly (Ub)	32.128868	0.744994
TMT6plex	36.173913	0.716965
Unmodified	31.256965	0.891672
Unmodified	34.999999	0.763045
TMT6plex	34.999999	0.759466
TMT6plex	32.806548	0.606953
Unmodified	32.738432	0.766742
TMT6plex	34.999999	0.224001
Unmodified	34.999999	0.760942
Unmodified	32.095107	0.914478
TMT6plex	34.999999	0.945571
Unmodified	32.781106	0.892412
Unmodified	32.446140	0.830348
Unmodified	34.999999	0.590198
Unmodified	32.736614	0.834555
Unmodified	37.580079	0.767770
TMT6plex	34.999999	0.337250
TMT6plex	34.999999	0.868447
TMT6plex	34.999999	0.720685
Unmodified	31.260344	0.727157
TMT6plex	32.303205	0.429457
Unmodified	31.503212	0.859164
Unmodified	32.407546	0.879337
Unmodified	32.736614	0.913387
Acetyl	33.570722	0.828623
Unmodified	31.165868	0.620712
mixed	31.669188	0.770458
Unmodified	34.999999	0.912924
Unmodified	34.999999	0.896438
TMT6plex	32.326168	0.577748
Oxidation	32.081825	0.897255
Unmodified	33.366817	0.811970
TMT6plex	34.999999	0.731114
Unmodified	31.138146	0.776690
Unmodified	30.529428	0.743734
Oxidation	28.010556	0.664455
Unmodified	32.001406	0.849953
Unmodified	31.130588	0.919477
Acetyl	34.999999	0.567121
Unmodified	34.442991	0.811952
TMT6plex	34.999999	0.131876
Oxidation	30.365461	0.677899
TMT6plex	31.571999	0.830431
mixed	34.999999	0.672263
Oxidation	32.323790	0.746079
Unmodified	31.494814	0.681725
Unmodified	34.999999	0.953949
Unmodified	32.217580	0.963106
Unmodified	32.784742	0.934335
TMT6plex	34.999999	0.875607
Unmodified	31.690833	0.831307
Unmodified	31.518897	0.929756
Unmodified	31.593689	0.629777
Unmodified	34.999999	0.914508
TMT6plex	34.999999	0.495288
Unmodified	32.767388	0.896473
HexNAc	30.694538	0.795723
Unmodified	32.557181	0.737626
Unmodified	34.999999	0.896402
Unmodified	31.648687	0.819395
Unmodified	32.660896	0.805953
Unmodified	33.137119	0.529993
Unmodified	32.064396	0.922508
Phospho	31.593022	0.758426
mixed	31.422532	0.743714
Unmodified	34.999999	0.660037
Oxidation	34.999999	0.869052
mixed	33.479732	0.874613
Unmodified	34.038013	0.784795
Unmodified	32.085428	0.862912
Unmodified	32.064396	0.979307
Unmodified	32.081825	0.779278
Unmodified	32.076406	0.904323
TMT6plex	34.670055	0.747737
Unmodified	32.679108	0.733426
Unmodified	32.374290	0.737223
Unmodified	34.999999	0.591213
Unmodified	32.025096	0.608505
Unmodified	32.703242	0.724694
Phospho	32.374927	0.876328
Unmodified	31.369528	0.871457
Oxidation	30.784932	0.849466
TMT6plex	34.999999	0.762415
Unmodified	31.459367	0.761256
Unmodified	34.999999	0.881750
Unmodified	34.999999	0.660958
Unmodified	34.999999	0.517152
Unmodified	33.021471	0.824250
mixed	34.999999	0.896986
Unmodified	34.999999	0.716460
Unmodified	34.999999	0.405693
Unmodified	32.333675	0.799288
Oxidation	32.085073	0.719652
Unmodified	34.999999	0.828723
Unmodified	34.999999	0.530735
Unmodified	33.137119	0.924875
TMT6plex	32.326168	0.640310
Unmodified	30.361092	0.910697
Unmodified	34.999999	0.967257
Unmodified	30.531883	0.742402
TMT6plex	33.754805	0.732113
mixed	32.740527	0.922325
Unmodified	32.267821	0.838145
TMT6plex	30.785388	0.526013
GlyGly (Ub)	31.645685	0.863444
Unmodified	32.722306	0.891168
Unmodified	31.424880	0.859596
Unmodified	31.330717	0.867438
Oxidation	32.473996	0.740235
Acetyl	31.270459	0.694022
Oxidation	31.362435	0.798009
Unmodified	34.999999	0.883137
Unmodified	33.049792	0.733128
GlyGly (Ub)	32.594097	0.823898
Unmodified	32.605547	0.842380
Unmodified	30.377367	0.891805
Unmodified	31.482452	0.987915
Phospho	31.374502	0.851995
Unmodified	34.010130	0.423783
Unmodified	32.487398	0.879728
TMT6plex	40.184680	0.893686
Oxidation	33.893418	0.803956
Unmodified	32.148844	0.845814
Unmodified	32.770714	0.646231
Oxidation	34.999999	0.848775
Oxidation	34.999999	0.773103
Acetyl	33.570722	0.888899
Unmodified	33.564654	0.885257
Unmodified	31.376192	0.759363
Unmodified	33.129996	0.789009
GlyGly (Ub)	34.999999	0.913963
Oxidation	31.934816	0.789387
TMT6plex	34.999999	0.806405
Unmodified	34.999999	0.868867
Phospho	34.999999	0.915869
TMT6plex	32.611957	0.733925
Oxidation	34.999999	0.808033
Unmodified	34.999999	0.803366
TMT6plex	34.999999	0.659718
TMT6plex	24.939036	0.798213
TMT6plex	37.640938	0.791304
Unmodified	34.999999	0.892156
TMT6plex	31.219584	0.950894
Unmodified	32.601759	0.608623
TMT6plex	40.410772	0.877494
TMT6plex	34.999999	0.896714
TMT6plex	34.999999	0.664337
Unmodified	32.521227	0.795136
TMT6plex	35.941914	0.749491
TMT6plex	29.500899	0.835229
GlyGly (Ub)	32.271916	0.811276
Unmodified	32.374242	0.895484
Unmodified	31.880456	0.877411
TMT6plex	34.999999	0.269517
Unmodified	31.153959	0.798136
TMT6plex	34.999999	0.168374
TMT6plex	34.999999	0.943741
Unmodified	34.999999	0.752502
TMT6plex	34.999999	0.767345
Acetyl	31.533626	0.781734
mixed	32.655537	0.804538
TMT6plex	34.489372	0.804287
Unmodified	31.799883	0.837621
TMT6plex	40.184680	0.869664
Unmodified	33.137119	0.947104
TMT6plex	34.999999	0.661421
Unmodified	29.029736	0.589761
Phospho	34.999999	0.643528
Unmodified	32.876664	0.661233
Unmodified	34.999999	0.935075
mixed	34.145212	0.765751
Unmodified	32.151762	0.906124
Unmodified	31.593689	0.916510
TMT6plex	34.999999	0.611956
Unmodified	32.108954	0.948829
mixed	32.135391	0.933911
Unmodified	33.859429	0.811873
Unmodified	30.826992	0.829320
mixed	26.782167	0.516817
Unmodified	32.131785	0.930565
Oxidation	32.472065	0.793530
TMT6plex	33.719689	0.799461
mixed	34.999999	0.732416
Unmodified	34.999999	0.941868
Unmodified	32.992491	0.899272
Unmodified	33.096829	0.902307
TMT6plex	33.272886	0.877981
TMT6plex	27.253354	0.390969
Unmodified	31.391966	0.928251
Oxidation	32.768369	0.942099
Unmodified	31.257653	0.837237
Unmodified	31.562504	0.948980
Unmodified	34.999999	0.913670
TMT6plex	31.893820	0.923231
TMT6plex	34.999999	0.143579
Oxidation	31.659970	0.819732
TMT6plex	34.999999	0.795846
Unmodified	32.781771	0.946711
Unmodified	31.912228	0.926413
Unmodified	32.703242	0.863329
Unmodified	34.999999	0.898906
Oxidation	34.999999	0.832070
Unmodified	34.999999	0.398632
Oxidation	34.999999	0.635325
Unmodified	30.159685	0.791718
Unmodified	33.675674	0.710505
mixed	34.999999	0.850503
Unmodified	34.999999	0.956428
mixed	33.903366	0.742323
mixed	26.054481	0.826889
Phospho	34.999999	0.788325
Unmodified	32.498640	0.695929
Unmodified	32.686391	0.935768
Unmodified	34.999999	0.789313
Unmodified	32.881185	0.965607
Unmodified	30.585298	0.884451
Unmodified	34.999999	0.964235
Unmodified	25.971907	0.652228
TMT6plex	34.999999	0.469500
GlyGly (Ub)	34.999999	0.760832
Unmodified	32.722306	0.684103
Unmodified	31.884602	0.177430
Unmodified	32.232666	0.886081
TMT6plex	25.809672	0.880430
Oxidation	32.500419	0.749784
TMT6plex	34.999999	0.465840
mixed	32.780725	0.886460
Unmodified	34.999999	0.548131
TMT6plex	25.044310	0.721546
Phospho	34.999999	0.719262
Unmodified	32.866049	0.842710
Unmodified	34.999999	0.744808
TMT6plex	32.353613	0.889790
Unmodified	31.562504	0.933950
Unmodified	32.323790	0.913499
Unmodified	34.999999	0.728575
Unmodified	32.108954	0.927110
Unmodified	34.514868	0.438418
TMT6plex	34.999999	0.825874
Unmodified	32.422841	0.937619
Unmodified	34.999999	0.663339
TMT6plex	38.738564	0.814675
Phospho	34.999999	0.773492
Unmodified	32.904434	0.885187
Unmodified	34.999999	0.929096
Unmodified	34.999999	0.913400
Unmodified	33.688670	0.869990
Unmodified	31.998938	0.932352
Unmodified	33.027023	0.311874
Unmodified	34.999999	0.847809
TMT6plex	31.175259	0.948773
Unmodified	32.557669	0.926453
TMT6plex	32.502174	0.913423
Oxidation	31.898749	0.841419
TMT6plex	32.666942	0.941940
TMT6plex	34.999999	0.887880
TMT6plex	34.999999	0.948082
TMT6plex	34.999999	0.671439
Unmodified	32.185823	0.911338
Oxidation	32.463217	0.922245
Unmodified	32.653090	0.929007
Unmodified	32.459447	0.809022
Unmodified	34.999999	0.843414
Unmodified	32.813540	0.798060
Unmodified	33.712903	0.798510
TMT6plex	33.734345	0.509218
Unmodified	34.999999	0.539932
TMT6plex	34.999999	0.872373
Unmodified	34.999999	0.924923
Unmodified	34.999999	0.947515
TMT6plex	35.330454	0.247677
Phospho	30.672720	0.915952
Unmodified	34.999999	0.928431
TMT6plex	33.676761	0.895613
TMT6plex	42.511511	0.615956
TMT6plex	40.006426	0.536197
Unmodified	31.925640	0.923106
Unmodified	32.100791	0.918565
Unmodified	34.999999	0.946983
mixed	34.999999	0.327461
Unmodified	31.424880	0.847708
Unmodified	32.881185	0.934401
Unmodified	34.999999	0.818116
TMT6plex	34.999999	0.819724
Unmodified	32.125983	0.694928
Unmodified	25.598198	0.737554
Unmodified	34.999999	0.766021
Oxidation	34.999999	0.633806
TMT6plex	42.092603	0.885539
Unmodified	32.683265	0.687997
Unmodified	34.999999	0.818055
Unmodified	33.840892	0.883098
Unmodified	34.999999	0.914158
mixed	44.102293	0.812319
Unmodified	34.999999	0.773242
Oxidation	34.999999	0.798494
Unmodified	31.908801	0.974897
TMT6plex	33.300209	0.619346
Unmodified	32.069322	0.899166
TMT6plex	34.999999	0.578365
Unmodified	31.994137	0.658232
Unmodified	33.010554	0.808593
Oxidation	34.999999	0.939642
Unmodified	33.534685	0.702944
TMT6plex	34.999999	0.772470
TMT6plex	34.999999	0.847358
Unmodified	32.721168	0.852439
Phospho	31.841505	0.622840
Oxidation	32.097942	0.885625
TMT6plex	34.999999	0.778255
Oxidation	34.999999	0.911672
Unmodified	34.999999	0.261636
Unmodified	32.514527	0.908690
TMT6plex	31.149581	0.817740
GlyGly (Ub)	32.545260	0.883774
Phospho	32.081789	0.862980
TMT6plex	30.112976	0.516501
Unmodified	34.999999	0.817145
Unmodified	34.999999	0.682451
TMT6plex	38.081533	0.739294
Unmodified	30.040354	0.847689
Unmodified	24.718554	0.804135
TMT6plex	40.771922	0.713526
Unmodified	31.369823	0.868215
mixed	34.999999	0.619443
Unmodified	30.578214	0.583377
Oxidation	31.802055	0.815009
Unmodified	31.482452	0.814995
Unmodified	34.999999	0.845982
Oxidation	32.125983	0.897515
mixed	34.999999	0.793908
Unmodified	34.999999	0.192347
Unmodified	32.330304	0.866079
Unmodified	34.999999	0.904097
Unmodified	32.770854	0.924899
Unmodified	34.999999	0.834676
TMT6plex	40.211868	0.885568
TMT6plex	34.999999	0.637693
Unmodified	32.601759	0.769318
Unmodified	34.999999	0.887725
TMT6plex	33.514056	0.837214
TMT6plex	30.145848	0.447258
Oxidation	34.999999	0.857874
Unmodified	34.999999	0.770454
Unmodified	31.720033	0.789208
Unmodified	32.434586	0.957071
mixed	32.309002	0.912054
Unmodified	34.999999	0.799385
TMT6plex	26.881608	0.641718
GlyGly (Ub)	31.091949	0.805406
Unmodified	32.430854	0.843137
Unmodified	32.648718	0.935826
Unmodified	33.087441	0.777638
Unmodified	32.208157	0.938689
Unmodified	32.721904	0.863445
mixed	27.919897	0.705049
TMT6plex	31.879932	0.811611
mixed	34.328285	0.867275
mixed	34.999999	0.905126
Unmodified	33.496320	0.773444
Unmodified	34.999999	0.741346
Unmodified	31.338197	0.893056
Unmodified	33.646598	0.821552
Unmodified	31.543398	0.861601
TMT6plex	33.192763	0.659567
Oxidation	34.999999	0.774902
Phospho	34.999999	0.517066
Unmodified	31.240281	0.976209
Unmodified	34.999999	0.711351
TMT6plex	34.999999	0.777602
Unmodified	34.999999	0.772710
TMT6plex	34.999999	0.785411
Acetyl	33.570722	0.843439
GlyGly (Ub)	34.999999	0.628645
Oxidation	31.271929	0.839571
Oxidation	34.999999	0.666551
TMT6plex	32.138851	0.659655
Oxidation	23.611057	0.962348
Unmodified	32.876971	0.899301
Unmodified	32.430753	0.857373
TMT6plex	33.540025	0.739265
Phospho	34.999999	0.773603
TMT6plex	32.652125	0.865040
Unmodified	34.999999	0.856686
Unmodified	34.999999	0.932734
mixed	34.999999	0.693389
TMT6plex	31.493002	0.764406
Oxidation	34.999999	0.619619
Unmodified	32.867721	0.835132
TMT6plex	34.999999	0.892486
Unmodified	31.603101	0.873567
Oxidation	32.457730	0.873222
Unmodified	34.999999	0.712483
Unmodified	32.419211	0.860079
Unmodified	34.999999	0.621261
Unmodified	31.152534	0.937536
Unmodified	34.999999	0.375241
Unmodified	34.999999	0.790970
Unmodified	33.027023	0.901354
Unmodified	34.999999	0.919887
GlyGly (Ub)	34.999999	0.847176
TMT6plex	34.999999	0.922203
Oxidation	32.117066	0.884798
Unmodified	34.999999	0.600294
Unmodified	31.934583	0.909621
Unmodified	31.793571	0.901071
Unmodified	32.419211	0.945053
TMT6plex	32.416716	0.958070
